"TIME_STEP","P_Event","Turbidity","Verified_OW_Event_Alarm"
"2024-10-07 19:00:00",0.015625,2.8,0
"2024-10-07 19:15:00",0.015625,3.3,0
"2024-10-07 19:30:00",0.015625,3.4,0
"2024-10-07 19:45:00",0.015625,3.2,0
"2024-10-07 20:00:00",0.015625,3.1,0
"2024-10-07 20:15:00",0.015625,3.3,0
"2024-10-07 20:30:00",0.015625,2.9,0
"2024-10-07 20:45:00",0.015625,2.8,0
"2024-10-07 21:00:00",0.015625,3.3,0
"2024-10-07 21:15:00",0.015625,2.9,0
"2024-10-07 21:30:00",0.015625,2.7,0
"2024-10-07 21:45:00",0.015625,2.8,0
"2024-10-07 22:00:00",0.109375,2.5,0
"2024-10-07 22:15:00",0.109375,2.8,0
"2024-10-07 22:30:00",0.109375,2.8,0
"2024-10-07 22:45:00",0.109375,2.8,0
"2024-10-07 23:00:00",0.109375,2.7,0
"2024-10-07 23:15:00",0.34375,150.5,1
"2024-10-07 23:30:00",0.34375,8.8,1
"2024-10-07 23:45:00",0.65625,5.2,1
"2024-10-08 00:00:00",0.890625,105.5,1
"2024-10-08 00:15:00",0.984375,89.2,1
"2024-10-08 00:30:00",1,20,1
"2024-10-08 00:45:00",1,11.2,1
"2024-10-08 01:00:00",1,4.9,1
"2024-10-08 01:15:00",1,542.6,1
"2024-10-08 01:30:00",1,6.8,1
"2024-10-08 01:45:00",1,5.6,1
"2024-10-08 02:00:00",1,5.4,1
"2024-10-08 02:15:00",1,79.8,1
"2024-10-08 02:30:00",1,6,1
"2024-10-08 02:45:00",1,110.1,1
"2024-10-08 03:00:00",1,2.8,0
"2024-10-08 03:15:00",1,2.9,0
"2024-10-08 03:30:00",0.015625,2.8,0
"2024-10-08 03:45:00",0.015625,2.9,0
"2024-10-08 04:00:00",0.015625,2.6,0
"2024-10-08 04:15:00",0.015625,2.9,0
"2024-10-08 04:30:00",0.015625,2.8,0
"2024-10-08 04:45:00",0.015625,2.8,0
"2024-10-08 05:00:00",0.015625,2.8,0
"2024-10-08 05:15:00",0.015625,2.8,0
"2024-10-08 05:30:00",0.015625,2.9,0
"2024-10-08 05:45:00",0.015625,2.8,0
"2024-10-08 06:00:00",0.015625,2.8,0
"2024-10-08 06:15:00",0.015625,2.9,0
"2024-10-08 06:30:00",0.015625,2.9,0
"2024-10-08 06:45:00",0.015625,2.9,0
"2024-10-08 07:00:00",0.015625,3,0
"2024-10-08 07:15:00",0.015625,2.9,0
"2024-10-08 07:30:00",0.015625,3,0
"2024-10-08 07:45:00",0.015625,3,0
"2024-10-08 08:00:00",0.015625,2.8,0
"2024-10-08 08:15:00",0.015625,3.2,0
"2024-10-08 08:30:00",0.015625,2.9,0
"2024-10-08 08:45:00",0.015625,2.9,0
"2024-10-08 09:00:00",0.015625,3.1,0
"2024-10-08 09:15:00",0.015625,3.4,0
"2024-10-08 09:30:00",0.015625,3.4,0
"2024-10-08 09:45:00",0.015625,3.3,0
"2024-10-08 10:00:00",0.015625,3.3,0
"2024-10-08 10:15:00",0.015625,3.6,0
"2024-10-08 10:30:00",0.015625,3.4,0
"2024-10-08 10:45:00",0.015625,3.2,0
"2024-10-08 11:00:00",0.015625,2.7,0
"2024-10-08 11:15:00",0.015625,3.3,0
"2024-10-08 11:30:00",0.015625,3.2,0
"2024-10-08 11:45:00",0.015625,2.9,0
"2024-10-08 12:00:00",0.015625,2.9,0
"2024-10-08 12:15:00",0.015625,3.1,0
"2024-10-08 12:30:00",0.015625,2.9,0
"2024-10-08 12:45:00",0.015625,2.8,0
"2024-10-08 13:00:00",0.015625,3.1,0
"2024-10-08 13:15:00",0.015625,2.6,0
"2024-10-08 13:30:00",0.015625,2.8,0
"2024-10-08 13:45:00",0.015625,2.9,0
"2024-10-08 14:00:00",0.015625,2.9,0
"2024-10-08 14:15:00",0.015625,2.9,0
"2024-10-08 14:30:00",0.015625,2.9,0
"2024-10-08 14:45:00",0.015625,2.8,0
"2024-10-08 15:00:00",0.015625,2.9,0
"2024-10-08 15:15:00",0.015625,4.2,0
"2024-10-08 15:30:00",0.109375,2.9,0
"2024-10-08 15:45:00",0.109375,2.8,0
"2024-10-08 16:00:00",0.109375,2.8,0
"2024-10-08 16:15:00",0.109375,3,0
"2024-10-08 16:30:00",0.109375,2.9,0
"2024-10-08 16:45:00",0.109375,2.9,0
"2024-10-08 17:00:00",0.015625,2.7,0
"2024-10-08 17:15:00",0.015625,2.8,0
"2024-10-08 17:30:00",0.015625,2.8,0
"2024-10-08 17:45:00",0.015625,3.4,0
"2024-10-08 18:00:00",0.109375,2.9,0
"2024-10-08 18:15:00",0.109375,2.7,0
"2024-10-08 18:30:00",0.109375,2.9,0
"2024-10-08 18:45:00",0.109375,2.8,0
"2024-10-08 19:00:00",0.109375,2.8,0
"2024-10-08 19:15:00",0.109375,2.8,0
"2024-10-08 19:30:00",0.015625,2.9,0
"2024-10-08 19:45:00",0.015625,2.6,0
"2024-10-08 20:00:00",0.015625,2.8,0
"2024-10-08 20:15:00",0.015625,3.1,0
"2024-10-08 20:30:00",0.015625,2.7,0
"2024-10-08 20:45:00",0.015625,2.7,0
"2024-10-08 21:00:00",0.015625,2.9,0
"2024-10-08 21:15:00",0.015625,2.7,0
"2024-10-08 21:30:00",0.015625,2.8,0
"2024-10-08 21:45:00",0.015625,2.4,0
"2024-10-08 22:00:00",0.109375,2.7,0
"2024-10-08 22:15:00",0.109375,2.7,0
"2024-10-08 22:30:00",0.109375,2.8,0
"2024-10-08 22:45:00",0.109375,2.9,0
"2024-10-08 23:00:00",0.109375,2.8,0
"2024-10-08 23:15:00",0.109375,2.9,0
"2024-10-08 23:30:00",0.015625,2.7,0
"2024-10-08 23:45:00",0.015625,2.9,0
"2024-10-09 00:00:00",0.015625,2.8,0
"2024-10-09 00:15:00",0.015625,2.8,0
"2024-10-09 00:30:00",0.015625,3,0
"2024-10-09 00:45:00",0.109375,2.9,0
"2024-10-09 01:00:00",0.109375,2.9,0
"2024-10-09 01:15:00",0.109375,3.2,0
"2024-10-09 01:30:00",0.34375,2.9,0
"2024-10-09 01:45:00",0.34375,3,0
"2024-10-09 02:00:00",0.34375,3.2,0
"2024-10-09 02:15:00",0.34375,3.2,0
"2024-10-09 02:30:00",0.65625,3,0
"2024-10-09 02:45:00",0.65625,3.4,0
"2024-10-09 03:00:00",0.65625,3.1,0
"2024-10-09 03:15:00",0.890625,3.3,0
"2024-10-09 03:30:00",0.984375,3.3,0
"2024-10-09 03:45:00",0.984375,3.2,0
"2024-10-09 04:00:00",0.984375,3.4,0
"2024-10-09 04:15:00",1,3.6,0
"2024-10-09 04:30:00",1,3.4,0
"2024-10-09 04:45:00",1,3.4,0
"2024-10-09 05:00:00",1,3.4,0
"2024-10-09 05:15:00",1,3.9,0
"2024-10-09 05:30:00",1,3.7,0
"2024-10-09 05:45:00",1,3.9,0
"2024-10-09 06:00:00",1,3.4,0
"2024-10-09 06:15:00",1,3.5,0
"2024-10-09 06:30:00",1,3.6,0
"2024-10-09 06:45:00",1,3.7,0
"2024-10-09 07:00:00",1,3.3,0
"2024-10-09 07:15:00",0.015625,3.6,0
"2024-10-09 07:30:00",0.015625,3.6,0
"2024-10-09 07:45:00",0.015625,3.3,0
"2024-10-09 08:00:00",0.015625,3.5,0
"2024-10-09 08:15:00",0.015625,4,0
"2024-10-09 08:30:00",0.015625,3.5,0
"2024-10-09 08:45:00",0.015625,3.7,0
"2024-10-09 09:00:00",0.015625,4.2,0
"2024-10-09 09:15:00",0.015625,4.3,0
"2024-10-09 09:30:00",0.015625,3.9,0
"2024-10-09 09:45:00",0.015625,3.6,0
"2024-10-09 10:00:00",0.015625,4.2,0
"2024-10-09 10:15:00",0.015625,3.5,0
"2024-10-09 10:30:00",0.015625,3.7,0
"2024-10-09 10:45:00",0.015625,3.6,0
"2024-10-09 11:00:00",0.015625,4.3,0
"2024-10-09 11:15:00",0.109375,3.6,0
"2024-10-09 11:30:00",0.109375,3.9,0
"2024-10-09 11:45:00",0.34375,3.5,0
"2024-10-09 12:00:00",0.34375,3.6,0
"2024-10-09 12:15:00",0.34375,3.6,0
"2024-10-09 12:30:00",0.34375,3.4,0
"2024-10-09 12:45:00",0.109375,4.7,0
"2024-10-09 13:00:00",0.34375,3.9,0
"2024-10-09 13:15:00",0.109375,3.6,0
"2024-10-09 13:30:00",0.109375,4,0
"2024-10-09 13:45:00",0.109375,3.2,0
"2024-10-09 14:00:00",0.34375,3.4,0
"2024-10-09 14:15:00",0.34375,3.2,0
"2024-10-09 14:30:00",0.109375,3.2,0
"2024-10-09 14:45:00",0.109375,3.2,0
"2024-10-09 15:00:00",0.109375,3.2,0
"2024-10-09 15:15:00",0.109375,3.5,0
"2024-10-09 15:30:00",0.015625,3.3,0
"2024-10-09 15:45:00",0.015625,2.9,0
"2024-10-09 16:00:00",0.015625,3.4,0
"2024-10-09 16:15:00",0.015625,3.2,0
"2024-10-09 16:30:00",0.015625,3.1,0
"2024-10-09 16:45:00",0.015625,3.2,0
"2024-10-09 17:00:00",0.015625,3.5,0
"2024-10-09 17:15:00",0.015625,3.4,0
"2024-10-09 17:30:00",0.015625,3.4,0
"2024-10-09 17:45:00",0.015625,3,0
"2024-10-09 18:00:00",0.015625,3.2,0
"2024-10-09 18:15:00",0.015625,3.1,0
"2024-10-09 18:30:00",0.015625,3.4,0
"2024-10-09 18:45:00",0.015625,3.1,0
"2024-10-09 19:00:00",0.015625,3,0
"2024-10-09 19:15:00",0.015625,3.1,0
"2024-10-09 19:30:00",0.015625,3.2,0
"2024-10-09 19:45:00",0.015625,3.4,0
"2024-10-09 20:00:00",0.015625,3.2,0
"2024-10-09 20:15:00",0.015625,3.1,0
"2024-10-09 20:30:00",0.015625,3.1,0
"2024-10-09 20:45:00",0.015625,3.2,0
"2024-10-09 21:00:00",0.015625,3.4,0
"2024-10-09 21:15:00",0.015625,3.2,0
"2024-10-09 21:30:00",0.015625,3.5,0
"2024-10-09 21:45:00",0.015625,3.2,0
"2024-10-09 22:00:00",0.015625,3.3,0
"2024-10-09 22:15:00",0.015625,3.2,0
"2024-10-09 22:30:00",0.015625,3.4,0
"2024-10-09 22:45:00",0.015625,3.3,0
"2024-10-09 23:00:00",0.015625,3.3,0
"2024-10-09 23:15:00",0.015625,3.2,0
"2024-10-09 23:30:00",0.015625,3.2,0
"2024-10-09 23:45:00",0.015625,3.5,0
"2024-10-10 00:00:00",0.015625,3.4,0
"2024-10-10 00:15:00",0.015625,3.5,0
"2024-10-10 00:30:00",0.015625,3.4,0
"2024-10-10 00:45:00",0.015625,3.5,0
"2024-10-10 01:00:00",0.015625,3.2,0
"2024-10-10 01:15:00",0.015625,3.3,0
"2024-10-10 01:30:00",0.015625,3.2,0
"2024-10-10 01:45:00",0.015625,3.5,0
"2024-10-10 02:00:00",0.015625,3.4,0
"2024-10-10 02:15:00",0.015625,3.4,0
"2024-10-10 02:30:00",0.015625,9.3,0
"2024-10-10 02:45:00",0.109375,3.4,0
"2024-10-10 03:00:00",0.109375,3.8,0
"2024-10-10 03:15:00",0.34375,3.6,0
"2024-10-10 03:30:00",0.34375,3.7,0
"2024-10-10 03:45:00",0.34375,3.6,0
"2024-10-10 04:00:00",0.34375,3.4,0
"2024-10-10 04:15:00",0.109375,3.7,0
"2024-10-10 04:30:00",0.34375,3.6,0
"2024-10-10 04:45:00",0.109375,3.4,0
"2024-10-10 05:00:00",0.109375,3.4,0
"2024-10-10 05:15:00",0.109375,3.6,0
"2024-10-10 05:30:00",0.109375,3.6,0
"2024-10-10 05:45:00",0.109375,3.5,0
"2024-10-10 06:00:00",0.015625,3.6,0
"2024-10-10 06:15:00",0.015625,3.7,0
"2024-10-10 06:30:00",0.015625,3.6,0
"2024-10-10 06:45:00",0.015625,3.7,0
"2024-10-10 07:00:00",0.015625,3.6,0
"2024-10-10 07:15:00",0.015625,3.7,0
"2024-10-10 07:30:00",0.015625,3.7,0
"2024-10-10 07:45:00",0.015625,3.6,0
"2024-10-10 08:00:00",0.015625,3.6,0
"2024-10-10 08:15:00",0.015625,3.9,0
"2024-10-10 08:30:00",0.015625,7.5,0
"2024-10-10 08:45:00",0.109375,3.7,0
"2024-10-10 09:00:00",0.109375,3.6,0
"2024-10-10 09:15:00",0.109375,3.7,0
"2024-10-10 09:30:00",0.109375,3.9,0
"2024-10-10 09:45:00",0.109375,3.9,0
"2024-10-10 10:00:00",0.109375,3.6,0
"2024-10-10 10:15:00",0.015625,3.6,0
"2024-10-10 10:30:00",0.015625,4.5,0
"2024-10-10 10:45:00",0.109375,3.6,0
"2024-10-10 11:00:00",0.109375,3.7,0
"2024-10-10 11:15:00",0.109375,3.6,0
"2024-10-10 11:30:00",0.109375,3.6,0
"2024-10-10 11:45:00",0.109375,4.6,0
"2024-10-10 12:00:00",0.34375,3.6,0
"2024-10-10 12:15:00",0.109375,3.7,0
"2024-10-10 12:30:00",0.109375,3.4,0
"2024-10-10 12:45:00",0.109375,3.4,0
"2024-10-10 13:00:00",0.109375,3.1,0
"2024-10-10 13:15:00",0.34375,8.7,0
"2024-10-10 13:30:00",0.34375,3.2,0
"2024-10-10 13:45:00",0.65625,3.3,0
"2024-10-10 14:00:00",0.890625,3.2,0
"2024-10-10 14:15:00",0.984375,3.4,0
"2024-10-10 14:30:00",1,3.3,0
"2024-10-10 14:45:00",1,3.2,0
"2024-10-10 15:00:00",1,3.1,0
"2024-10-10 15:15:00",1,3.2,0
"2024-10-10 15:30:00",1,3.1,0
"2024-10-10 15:45:00",1,3.1,0
"2024-10-10 16:00:00",1,3.3,0
"2024-10-10 16:15:00",1,2.9,0
"2024-10-10 16:30:00",1,3.1,0
"2024-10-10 16:45:00",1,2.9,0
"2024-10-10 17:00:00",1,3.6,0
"2024-10-10 17:15:00",1,3.1,0
"2024-10-10 17:30:00",0.015625,3,0
"2024-10-10 17:45:00",0.015625,3.7,0
"2024-10-10 18:00:00",0.015625,3.2,0
"2024-10-10 18:15:00",0.015625,3,0
"2024-10-10 18:30:00",0.015625,3.4,0
"2024-10-10 18:45:00",0.015625,3.1,0
"2024-10-10 19:00:00",0.015625,2.9,0
"2024-10-10 19:15:00",0.015625,2.9,0
"2024-10-10 19:30:00",0.015625,3.1,0
"2024-10-10 19:45:00",0.015625,3.1,0
"2024-10-10 20:00:00",0.015625,6.9,0
"2024-10-10 20:15:00",0.109375,3.1,0
"2024-10-10 20:30:00",0.109375,3.2,0
"2024-10-10 20:45:00",0.109375,3.1,0
"2024-10-10 21:00:00",0.109375,3.2,0
"2024-10-10 21:15:00",0.109375,3,0
"2024-10-10 21:30:00",0.109375,5.3,0
"2024-10-10 21:45:00",0.015625,3.3,0
"2024-10-10 22:00:00",0.015625,3.1,0
"2024-10-10 22:15:00",0.109375,3.1,0
"2024-10-10 22:30:00",0.34375,3.1,0
"2024-10-10 22:45:00",0.65625,3.2,0
"2024-10-10 23:00:00",0.890625,3.2,0
"2024-10-10 23:15:00",0.984375,3.2,0
"2024-10-10 23:30:00",1,3.7,0
"2024-10-10 23:45:00",1,3.2,0
"2024-10-11 00:00:00",1,3.6,0
"2024-10-11 00:15:00",1,6.2,0
"2024-10-11 00:30:00",1,3.4,0
"2024-10-11 00:45:00",1,5.1,0
"2024-10-11 01:00:00",1,10,0
"2024-10-11 01:15:00",1,24.5,1
"2024-10-11 01:30:00",1,31.4,1
"2024-10-11 01:45:00",1,20.3,1
"2024-10-11 02:00:00",1,14.2,1
"2024-10-11 02:15:00",1,6.2,1
"2024-10-11 02:30:00",0.015625,4.7,1
"2024-10-11 02:45:00",0.015625,8,1
"2024-10-11 03:00:00",0.015625,4.7,1
"2024-10-11 03:15:00",0.015625,6.6,1
"2024-10-11 03:30:00",0.015625,15.6,1
"2024-10-11 03:45:00",0.015625,162.3,1
"2024-10-11 04:00:00",0.109375,33.9,1
"2024-10-11 04:15:00",0.34375,134.1,1
"2024-10-11 04:30:00",0.65625,133.8,1
"2024-10-11 04:45:00",0.890625,201.8,1
"2024-10-11 05:00:00",0.984375,202.8,1
"2024-10-11 05:15:00",1,105.4,1
"2024-10-11 05:30:00",1,211.1,1
"2024-10-11 05:45:00",1,121.6,1
"2024-10-11 06:00:00",1,152.5,1
"2024-10-11 06:15:00",1,139.2,1
"2024-10-11 06:30:00",1,77.3,1
"2024-10-11 06:45:00",1,99.1,1
"2024-10-11 07:00:00",1,68.5,1
"2024-10-11 07:15:00",1,54.9,1
"2024-10-11 07:30:00",1,104.6,1
"2024-10-11 07:45:00",1,72.3,1
"2024-10-11 08:00:00",1,74.4,1
"2024-10-11 08:15:00",0.015625,62.4,1
"2024-10-11 08:30:00",0.015625,181.2,1
"2024-10-11 08:45:00",0.015625,219.3,1
"2024-10-11 09:00:00",0.015625,211.9,1
"2024-10-11 09:15:00",0.015625,175.3,1
"2024-10-11 09:30:00",0.015625,91.5,1
"2024-10-11 09:45:00",0.015625,212.3,1
"2024-10-11 10:00:00",0.015625,212.9,1
"2024-10-11 10:15:00",0.015625,125.3,1
"2024-10-11 10:30:00",0.015625,98.7,1
"2024-10-11 10:45:00",0.015625,52.4,1
"2024-10-11 11:00:00",0.015625,47.1,1
"2024-10-11 11:15:00",0.015625,97.1,1
"2024-10-11 11:30:00",0.015625,117.3,1
"2024-10-11 11:45:00",0.015625,118.3,1
"2024-10-11 12:00:00",0.015625,103.1,1
"2024-10-11 12:15:00",0.015625,87.2,1
"2024-10-11 12:30:00",0.109375,136.7,1
"2024-10-11 12:45:00",0.34375,46.2,1
"2024-10-11 13:00:00",0.65625,137.6,1
"2024-10-11 13:15:00",0.890625,65,1
"2024-10-11 13:30:00",0.984375,144.4,1
"2024-10-11 13:45:00",1,101.9,1
"2024-10-11 14:00:00",1,133.1,1
"2024-10-11 14:15:00",1,83,1
"2024-10-11 14:30:00",1,170.3,1
"2024-10-11 14:45:00",1,31.8,1
"2024-10-11 15:00:00",1,101.8,1
"2024-10-11 15:15:00",1,64.2,1
"2024-10-11 15:30:00",1,56.9,1
"2024-10-11 15:45:00",1,141,1
"2024-10-11 16:00:00",1,85.1,1
"2024-10-11 16:15:00",1,70,1
"2024-10-11 16:30:00",1,98.8,1
"2024-10-11 16:45:00",0.015625,73.3,1
"2024-10-11 17:00:00",0.015625,58.1,1
"2024-10-11 17:15:00",0.015625,85,1
"2024-10-11 17:30:00",0.015625,87,1
"2024-10-11 17:45:00",0.015625,94.1,1
"2024-10-11 18:00:00",0.015625,75.5,1
"2024-10-11 18:15:00",0.015625,129.9,1
"2024-10-11 18:30:00",0.015625,73,1
"2024-10-11 18:45:00",0.015625,22.1,1
"2024-10-11 19:00:00",0.015625,79.9,1
"2024-10-11 19:15:00",0.015625,64.5,1
"2024-10-11 19:30:00",0.015625,38.4,1
"2024-10-11 19:45:00",0.015625,63.1,1
"2024-10-11 20:00:00",0.015625,104.4,1
"2024-10-11 20:15:00",0.015625,97.6,1
"2024-10-11 20:30:00",0.015625,108.5,1
"2024-10-11 20:45:00",0.015625,113.4,1
"2024-10-11 21:00:00",0.015625,66.3,1
"2024-10-11 21:15:00",0.015625,112.4,1
"2024-10-11 21:30:00",0.015625,115.6,1
"2024-10-11 21:45:00",0.015625,152.2,1
"2024-10-11 22:00:00",0.015625,99.6,1
"2024-10-11 22:15:00",0.015625,164.5,1
"2024-10-11 22:30:00",0.015625,92.7,1
"2024-10-11 22:45:00",0.015625,77.1,1
"2024-10-11 23:00:00",0.015625,160.3,1
"2024-10-11 23:15:00",0.015625,117.4,1
"2024-10-11 23:30:00",0.015625,101.3,1
"2024-10-11 23:45:00",0.015625,89.1,1
"2024-10-12 00:00:00",0.015625,122.9,1
"2024-10-12 00:15:00",0.015625,114.6,1
"2024-10-12 00:30:00",0.015625,120.4,1
"2024-10-12 00:45:00",0.015625,145.5,1
"2024-10-12 01:00:00",0.015625,138,1
"2024-10-12 01:15:00",0.015625,70.5,1
"2024-10-12 01:30:00",0.015625,115.6,1
"2024-10-12 01:45:00",0.015625,92.2,1
"2024-10-12 02:00:00",0.015625,161.3,1
"2024-10-12 02:15:00",0.109375,180.3,1
"2024-10-12 02:30:00",0.34375,127.8,1
"2024-10-12 02:45:00",0.34375,179.7,1
"2024-10-12 03:00:00",0.34375,149,1
"2024-10-12 03:15:00",0.34375,210.9,1
"2024-10-12 03:30:00",0.65625,262,1
"2024-10-12 03:45:00",0.65625,188.7,1
"2024-10-12 04:00:00",0.34375,214.4,1
"2024-10-12 04:15:00",0.34375,245.4,1
"2024-10-12 04:30:00",0.34375,146.6,1
"2024-10-12 04:45:00",0.34375,292.2,1
"2024-10-12 05:00:00",0.34375,251.7,1
"2024-10-12 05:15:00",0.109375,291.2,1
"2024-10-12 05:30:00",0.34375,195.3,1
"2024-10-12 05:45:00",0.34375,176.2,1
"2024-10-12 06:00:00",0.34375,225.5,1
"2024-10-12 06:15:00",0.34375,341.7,1
"2024-10-12 06:30:00",0.34375,309.3,1
"2024-10-12 06:45:00",0.65625,307.9,1
"2024-10-12 07:00:00",0.65625,301.5,1
"2024-10-12 07:15:00",0.890625,334.4,1
"2024-10-12 07:30:00",0.984375,265.6,1
"2024-10-12 07:45:00",0.984375,266.1,1
"2024-10-12 08:00:00",0.890625,268.9,1
"2024-10-12 08:15:00",0.65625,239.7,1
"2024-10-12 08:30:00",0.34375,209.5,1
"2024-10-12 08:45:00",0.109375,223.3,1
"2024-10-12 09:00:00",0.015625,222.2,1
"2024-10-12 09:15:00",0.015625,240.6,1
"2024-10-12 09:30:00",0.015625,325.3,1
"2024-10-12 09:45:00",0.015625,341.6,1
"2024-10-12 10:00:00",0.015625,199.7,1
"2024-10-12 10:15:00",0.015625,267.6,1
"2024-10-12 10:30:00",0.015625,223.7,1
"2024-10-12 10:45:00",0.015625,188,1
"2024-10-12 11:00:00",0.015625,269.1,1
"2024-10-12 11:15:00",0.015625,206.1,1
"2024-10-12 11:30:00",0.015625,170.9,1
"2024-10-12 11:45:00",0.015625,143.9,1
"2024-10-12 12:00:00",0.015625,173.8,1
"2024-10-12 12:15:00",0.015625,147,1
"2024-10-12 12:30:00",0.015625,196.7,1
"2024-10-12 12:45:00",0.015625,160.8,1
"2024-10-12 13:00:00",0.015625,204.7,1
